nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12570569,0.5163878,0.22538948,0.41385698,0.22301143,0.6198638,0.35752046,0.372427,0.34579656,0.67561257,0.45262167,0.30803767,0.4814286,0.70094085,0.48680568,0.48096728,0.48178226,0.60441613,0.66776514,0.43187755,0.6856568,0.63722426,0.8845005,0.380151,0.89154756,0.6699091,neutral
0.12731078,0.5145024,0.22440594,0.41225606,0.22328472,0.6170558,0.36018723,0.3694627,0.35985777,0.6652005,0.45000812,0.31508934,0.48346603,0.68562645,0.48453265,0.47622988,0.47879884,0.6010584,0.66735905,0.42972034,0.68011206,0.6332567,0.88056344,0.37874144,0.88694084,0.667115,neutral
0.13149096,0.515802,0.2275862,0.41527253,0.2281683,0.6212795,0.3606184,0.37419593,0.36542046,0.66907895,0.45111603,0.33089942,0.4875304,0.67486256,0.48496825,0.47708938,0.47721022,0.60259855,0.66825664,0.42959642,0.68511605,0.63711333,0.8924901,0.3806307,0.8967918,0.6715237,neutral
0.12744045,0.5154034,0.22341937,0.41399026,0.22459362,0.6201105,0.3569008,0.37388474,0.3650579,0.6633931,0.44931385,0.3509893,0.48738927,0.6694889,0.48216853,0.47315758,0.47670552,0.5960511,0.6671089,0.4303897,0.6740712,0.63199717,0.8865761,0.38697144,0.8839301,0.6752559,neutral
0.1303654,0.50516415,0.22425453,0.40403065,0.2302934,0.60961944,0.34597433,0.36510202,0.36700898,0.6484126,0.4439339,0.3593628,0.47723335,0.6466311,0.48629805,0.46291625,0.48108572,0.581778,0.6706204,0.42008585,0.6740696,0.62679535,0.8888456,0.37726003,0.88631696,0.6670073,neutral
0.12800024,0.49229372,0.228722,0.3959365,0.23566225,0.59355617,0.37561172,0.3507368,0.3737695,0.6402117,0.44873938,0.38653225,0.46604738,0.6266127,0.48530325,0.4644583,0.48333463,0.5664474,0.6641495,0.40911204,0.6663927,0.61162496,0.8931021,0.37486106,0.885952,0.6672408,neutral
0.13908769,0.4864789,0.2346634,0.39023706,0.24399917,0.5872982,0.38317725,0.3496613,0.38518053,0.6291608,0.45787224,0.37180766,0.47902077,0.6202379,0.48969197,0.4560148,0.48908967,0.5555416,0.6542084,0.39968777,0.6623093,0.6057028,0.8805894,0.36743623,0.87638843,0.6615447,neutral
0.13962916,0.48327672,0.23654155,0.3856135,0.24723195,0.5869602,0.38197613,0.3454035,0.3952856,0.624941,0.44595212,0.39223742,0.48320362,0.61012334,0.49102947,0.44442242,0.48866117,0.5520638,0.67149323,0.39319536,0.6680306,0.61216,0.8860516,0.35254782,0.8849248,0.6663909,neutral
0.14172426,0.48417696,0.24221987,0.38312858,0.24925447,0.5848624,0.38910532,0.34394467,0.40606105,0.62292904,0.45967168,0.40851194,0.48856017,0.5862405,0.49490735,0.43912554,0.49411446,0.54992354,0.6719929,0.39057493,0.6791381,0.6157571,0.8862835,0.34517747,0.8862526,0.6739876,neutral
0.1396278,0.48075926,0.24465929,0.38057214,0.25267595,0.58439875,0.3885921,0.3422758,0.42221338,0.6159754,0.4518765,0.41835257,0.47545856,0.56442034,0.49719775,0.43240964,0.49786556,0.5466994,0.66854376,0.38580072,0.6782534,0.6130692,0.8842367,0.33933032,0.8837801,0.6748227,neutral
0.14427823,0.4857038,0.24691936,0.3724359,0.25423512,0.57793766,0.39987707,0.34213483,0.4215443,0.6136983,0.45503673,0.42497778,0.49210164,0.5601704,0.5071513,0.425562,0.5067223,0.53352845,0.67303455,0.380403,0.677185,0.61363524,0.8957201,0.3360924,0.88545245,0.6818222,neutral
0.14369443,0.4867354,0.24465749,0.36930072,0.25466853,0.5778751,0.4005022,0.34183055,0.42204604,0.60661244,0.4721168,0.41166317,0.4889884,0.55597544,0.5059384,0.4187705,0.5056321,0.5363095,0.66941994,0.3742436,0.6802,0.6139868,0.88298935,0.32788646,0.87522197,0.6834589,neutral
0.13678342,0.483662,0.2368605,0.36700118,0.24934165,0.5793412,0.3966884,0.340831,0.4186386,0.60657966,0.47130725,0.41400993,0.486073,0.5448911,0.5087336,0.40803716,0.5050789,0.5326065,0.6679058,0.36338457,0.67669964,0.619116,0.8884329,0.31637442,0.87512684,0.68923426,neutral
0.13990584,0.488966,0.23973499,0.37089306,0.25394726,0.5801185,0.40189087,0.34693798,0.42010552,0.60567343,0.49385315,0.4093946,0.5044242,0.55504155,0.5110442,0.40866327,0.5080705,0.5333762,0.6694538,0.36299127,0.6805989,0.62278664,0.88627166,0.31728294,0.8676529,0.69521403,neutral
0.14336856,0.49167022,0.23717937,0.37156624,0.2593065,0.5874426,0.39836952,0.34952116,0.42746633,0.6046083,0.48465383,0.41746804,0.4922106,0.54410666,0.5129968,0.40822136,0.50963664,0.5348643,0.67292994,0.36115438,0.6909555,0.62940407,0.88611096,0.31082088,0.86988163,0.6993942,neutral
0.13429716,0.4922139,0.23557359,0.37269294,0.256698,0.5884744,0.4030267,0.35789406,0.42635334,0.6128603,0.49344742,0.41399318,0.49322963,0.55271757,0.51379836,0.40884608,0.5102436,0.53724086,0.6727921,0.36161852,0.6981126,0.62980866,0.8886328,0.30327827,0.87275493,0.7042832,neutral
0.13881566,0.5026884,0.23773688,0.38153452,0.25652978,0.5957397,0.40218458,0.36309952,0.41991624,0.61227685,0.49801362,0.41950816,0.49548048,0.5602243,0.5099604,0.4122084,0.5073058,0.5447619,0.6742694,0.3602997,0.70300114,0.6346541,0.886469,0.2974007,0.8740679,0.70884097,neutral
0.1382842,0.508609,0.23574102,0.38597557,0.2542095,0.6047803,0.39809582,0.37352067,0.4251865,0.61913574,0.47310138,0.44315416,0.48816526,0.5597316,0.50723374,0.4229374,0.5056224,0.5506439,0.6685087,0.36910123,0.70815206,0.63897914,0.88121223,0.29891056,0.88521373,0.7103336,neutral
0.1402864,0.5292451,0.23184761,0.40417394,0.25136325,0.618315,0.40210652,0.39490038,0.41123503,0.6390115,0.4792081,0.46737885,0.48414433,0.5845309,0.50446415,0.4388404,0.50155365,0.566156,0.66752374,0.38260123,0.7087688,0.6391537,0.87626857,0.2947059,0.8999664,0.71020496,neutral
0.137721,0.5396044,0.22537081,0.41256726,0.24684691,0.6295675,0.3884347,0.41056103,0.41716748,0.64074683,0.4628697,0.47375625,0.4720034,0.58054256,0.49766585,0.4481122,0.49155813,0.572809,0.65330505,0.3855898,0.6979034,0.6384404,0.8665811,0.2970159,0.89935416,0.7112927,neutral
0.13285509,0.54781824,0.22305827,0.42347896,0.2447931,0.6351105,0.38247293,0.41342753,0.4116689,0.64446175,0.41179475,0.5079884,0.44987616,0.5766385,0.49834585,0.4535132,0.4958371,0.5779437,0.647293,0.39153826,0.7048508,0.64347684,0.83617204,0.29941404,0.8938791,0.7094183,neutral
0.14231874,0.5551206,0.22353826,0.43251094,0.24516802,0.6367293,0.3731073,0.42250556,0.41058433,0.6460117,0.4215946,0.5170477,0.454223,0.57587665,0.4944954,0.4589702,0.49272668,0.5729705,0.6511371,0.38683885,0.6896915,0.63779783,0.8316631,0.29560396,0.8870611,0.7041948,neutral
0.13557792,0.5655962,0.21935397,0.44825384,0.24674712,0.6580701,0.36346614,0.43389142,0.4065791,0.6598104,0.4233,0.5189727,0.4564008,0.5919832,0.49079317,0.4645538,0.49073637,0.5880511,0.6581741,0.39369655,0.6967685,0.64506626,0.82912433,0.30386204,0.8863666,0.70751977,neutral
0.13308522,0.57044584,0.21508408,0.45533085,0.24742036,0.66225994,0.3635924,0.44121048,0.40596482,0.66297513,0.39498934,0.5330132,0.43750498,0.59070086,0.48558712,0.46975538,0.48941213,0.5880791,0.65400994,0.3985444,0.6910185,0.6454749,0.8202552,0.30561212,0.89453876,0.7012977,neutral
0.1270713,0.57450473,0.21159302,0.4620633,0.24497186,0.6653025,0.35962015,0.4483992,0.4009579,0.6732513,0.3902291,0.53221524,0.4101388,0.5872482,0.4843859,0.4763708,0.4885548,0.5936712,0.6532512,0.39912745,0.6932813,0.6547558,0.8151616,0.31145954,0.8900672,0.6963439,neutral
0.13233274,0.5769759,0.21328136,0.4677319,0.243623,0.6655266,0.36194736,0.45260462,0.40166533,0.67094886,0.4001474,0.53164464,0.43507951,0.5922156,0.48235163,0.47449708,0.48762745,0.594187,0.64838815,0.40503848,0.6815802,0.6471163,0.8115432,0.31167552,0.8872092,0.68920934,neutral
0.12599006,0.5815125,0.20665418,0.47019336,0.23440811,0.6718091,0.35879517,0.4556197,0.3889687,0.6726285,0.42124432,0.5227642,0.43123645,0.6010313,0.47827575,0.4829151,0.48293406,0.5995463,0.64394253,0.4106598,0.67551637,0.6458622,0.82894075,0.31372374,0.88795704,0.68926203,neutral
0.12795709,0.5843725,0.20823598,0.4732796,0.23247534,0.6694934,0.35562477,0.45949244,0.38621527,0.6734883,0.4283473,0.5232865,0.44087455,0.6077886,0.47527814,0.4886262,0.47992063,0.6025804,0.63844526,0.4147265,0.67762727,0.6387803,0.81765246,0.3320258,0.88499343,0.68545574,neutral
0.124625795,0.58061165,0.20302711,0.46890837,0.22944586,0.66798824,0.3465193,0.45642287,0.38991916,0.6715877,0.40663248,0.5265578,0.4318276,0.5941013,0.47015437,0.48556638,0.47647065,0.5985849,0.6346938,0.41508627,0.6782939,0.6368544,0.82424325,0.33235678,0.88341564,0.6790842,neutral
0.12339058,0.5806047,0.20394573,0.47658962,0.23237042,0.6679601,0.35112274,0.45328522,0.3859845,0.6717284,0.4334192,0.50239277,0.44171,0.60572326,0.46527773,0.48701513,0.4706533,0.599613,0.6317049,0.42096603,0.6698289,0.63394046,0.8396968,0.33414084,0.88515985,0.67413944,neutral
