nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.12936798,0.4127874,0.2125346,0.4165742,0.20936108,0.5113245,0.37692273,0.42031357,0.3505119,0.46247268,0.3502823,0.2985555,0.35062224,0.33584505,0.49712408,0.49184245,0.48911238,0.56599325,0.64389044,0.31754637,0.67777956,0.56530046,0.8820534,0.29616648,0.86036676,0.7127802,backhand-volley
0.14228493,0.40941393,0.21688786,0.42439932,0.21228454,0.51528203,0.37603974,0.42239755,0.35188937,0.46071303,0.35039946,0.29819322,0.34978896,0.3375444,0.499971,0.49776286,0.49201238,0.57213944,0.6534003,0.32432872,0.6818272,0.56782854,0.88901156,0.29602367,0.864166,0.71447587,backhand-volley
0.13934782,0.4101038,0.21046424,0.42450517,0.20655513,0.51978767,0.36831248,0.42532206,0.34419966,0.46275932,0.35269234,0.3106565,0.35136324,0.3354177,0.4952967,0.5022608,0.48709005,0.5774466,0.63666856,0.32915026,0.6751804,0.5607257,0.8841676,0.29369035,0.84520286,0.7178821,backhand-volley
0.14107132,0.40697885,0.20851694,0.42519626,0.20679747,0.5258091,0.36529058,0.42845857,0.34288847,0.4636584,0.36202037,0.30833858,0.351405,0.33658236,0.49442714,0.50383615,0.48586142,0.5800517,0.6447821,0.33420774,0.6815405,0.5676677,0.8876318,0.28619158,0.8522024,0.7244822,backhand-volley
0.13964815,0.40502506,0.20745736,0.42609784,0.19986978,0.52844435,0.36402088,0.42321298,0.34011084,0.46440393,0.3492802,0.29417402,0.3508837,0.3257885,0.49216995,0.5071167,0.48406392,0.58896303,0.6369015,0.3385349,0.6747674,0.5627967,0.877581,0.2890703,0.84174484,0.7246034,backhand-volley
0.1402826,0.40871888,0.20753083,0.42836434,0.19557238,0.54476947,0.3723811,0.4247442,0.33490717,0.50301564,0.37146053,0.29405025,0.35113448,0.36672562,0.49320722,0.52582234,0.483738,0.606387,0.6570679,0.3527603,0.67688155,0.5681655,0.88170564,0.29427978,0.84719175,0.72346926,backhand-volley
0.1453028,0.39808816,0.20316508,0.42576027,0.1909045,0.5484691,0.3690676,0.4223734,0.33304352,0.5323004,0.3784157,0.29136702,0.36586946,0.43861505,0.49287373,0.524754,0.4843423,0.6093824,0.66377103,0.35949326,0.6820933,0.56576765,0.88747084,0.28625655,0.846986,0.7167646,backhand-volley
0.14574045,0.4000165,0.2032591,0.4269086,0.18618791,0.5500277,0.37102208,0.4336637,0.33612308,0.5010204,0.3889521,0.30895972,0.3808183,0.34786472,0.48742193,0.53227043,0.47786677,0.61609674,0.6619484,0.36528653,0.6777936,0.5757354,0.8773047,0.29311717,0.8490018,0.72053075,backhand-volley
0.15317062,0.3973702,0.21031225,0.42286167,0.1875901,0.5528234,0.37198007,0.43603894,0.3344683,0.50751525,0.39104256,0.30731443,0.39635992,0.36359546,0.48649797,0.5337695,0.47619623,0.62473,0.67084944,0.38102895,0.68166125,0.580388,0.88197625,0.2919042,0.8691572,0.7281995,backhand-volley
0.15400752,0.3882104,0.20609948,0.41600305,0.18099521,0.5474321,0.37389725,0.4308442,0.33470005,0.5234672,0.39917907,0.31132746,0.4316629,0.39418143,0.48349807,0.5360218,0.47729838,0.6276398,0.6729678,0.38159117,0.68507886,0.575457,0.8847143,0.2855692,0.86861956,0.71749896,backhand-volley
0.15978229,0.3918508,0.21190302,0.42104897,0.1822125,0.5497227,0.38655108,0.4274262,0.34138948,0.5462203,0.38870233,0.28170764,0.46407557,0.44214174,0.48481295,0.5382016,0.47746,0.63414425,0.6787516,0.3875439,0.68680334,0.58098745,0.8952825,0.2907392,0.8742846,0.7202867,backhand-volley
0.16292605,0.3889686,0.19797777,0.42795676,0.17949864,0.55485046,0.36224055,0.42880577,0.33106694,0.5482256,0.37949663,0.28682524,0.41139242,0.46736228,0.47489947,0.53617424,0.46886265,0.6365483,0.67591846,0.38980576,0.6757256,0.5845059,0.90193,0.2991042,0.8755252,0.72974277,backhand-volley
0.16157582,0.38728985,0.19472116,0.41998315,0.17551124,0.54973364,0.354343,0.42434472,0.31466275,0.52806115,0.37201104,0.28522235,0.3480528,0.4386477,0.46380633,0.53932947,0.45557654,0.6340876,0.6598082,0.39039668,0.6533727,0.5781563,0.89048195,0.29933685,0.8535973,0.71400833,backhand-volley
0.16218369,0.38680595,0.19441734,0.42201138,0.17626789,0.55374545,0.34672242,0.4254477,0.30771106,0.54756624,0.37179208,0.28408116,0.317482,0.4863696,0.45967433,0.54102707,0.4498093,0.63628346,0.6494937,0.39366287,0.65157604,0.5806422,0.8909669,0.30950385,0.8455765,0.7135336,backhand-volley
0.1605184,0.39376315,0.1935145,0.42724666,0.17547524,0.55658776,0.34678352,0.43047377,0.30814993,0.5686682,0.37081072,0.29201925,0.3723236,0.4900144,0.45778507,0.5481507,0.44842798,0.6437922,0.6424483,0.40550673,0.64890563,0.58640504,0.87849283,0.32243353,0.84490716,0.7153105,backhand-volley
0.1605326,0.39192232,0.18912566,0.4257407,0.17501462,0.5667319,0.34287632,0.41970807,0.31936273,0.65494305,0.37257499,0.28669176,0.3997106,0.60416883,0.4601497,0.54560876,0.4534316,0.64642936,0.6428292,0.3979288,0.64985335,0.58625436,0.8905859,0.33005568,0.85689867,0.71528196,backhand-volley
0.15466541,0.39159548,0.19360548,0.42480886,0.17295615,0.5678786,0.33917353,0.42074305,0.30509558,0.69092214,0.373255,0.28547388,0.41450077,0.674293,0.44334134,0.55444634,0.4311679,0.65897214,0.63703924,0.40490398,0.6432856,0.58540165,0.88857406,0.3380692,0.8535471,0.71600765,backhand-volley
0.1578972,0.39580202,0.19342397,0.42799062,0.17178856,0.57986194,0.3398103,0.4195708,0.30539167,0.7123551,0.3722002,0.28652918,0.40359646,0.7035281,0.45113552,0.55326927,0.44247156,0.65551955,0.6343057,0.40579134,0.6442546,0.5876195,0.8813037,0.34856457,0.85144705,0.71560615,backhand-volley
0.15776591,0.40103018,0.19078557,0.43012398,0.16577156,0.58211124,0.33904546,0.41267347,0.25220162,0.71521896,0.37324655,0.28718328,0.36135036,0.74958706,0.45262045,0.55683756,0.4426026,0.65585756,0.63608265,0.40664107,0.6440358,0.5916577,0.8835139,0.36077738,0.8608556,0.7195601,backhand-volley
0.15342826,0.3882937,0.197647,0.41266724,0.16150063,0.56495637,0.34729046,0.39429864,0.23398474,0.7016007,0.37032866,0.2609552,0.3362676,0.75937045,0.45885175,0.5410185,0.44750905,0.6380027,0.6388063,0.39197582,0.64303863,0.5811315,0.8761508,0.35501647,0.8601289,0.70856583,backhand-volley
0.1582099,0.37955433,0.20364283,0.40387177,0.16098255,0.5559912,0.3494255,0.38124764,0.223418,0.70121837,0.37872955,0.24892712,0.3211346,0.7708599,0.46422935,0.5301399,0.45225263,0.62622786,0.6399444,0.39284873,0.65035164,0.5780833,0.87440646,0.35307187,0.8669204,0.70024174,backhand-volley
0.15759853,0.36910272,0.20693627,0.39156395,0.16125731,0.5452149,0.34601638,0.3616396,0.20748894,0.69588447,0.38623938,0.23956114,0.31289625,0.77780503,0.4696313,0.5221122,0.4539587,0.62096536,0.64622533,0.38398927,0.6517161,0.5719054,0.89776313,0.34325513,0.88043374,0.6950716,backhand-volley
0.14948446,0.3778937,0.21060526,0.38825566,0.15893033,0.5405165,0.35025322,0.34292787,0.19983153,0.6930046,0.3759366,0.23528573,0.294329,0.7822428,0.4701862,0.51354027,0.45492494,0.60769665,0.6388942,0.383447,0.6485878,0.565411,0.8872752,0.3443991,0.87462324,0.685609,backhand-volley
